0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.775573589820659715e-01,9.994846988373213836e-01,5.651090613853372302e-01,9.769327150056085207e-01,4.641500651265022093e+00,4.229576190376808931e-02,6.837475299835205078e-01,9.772567878970043198e-01,9.996844792230551446e-01,9.689882771128584303e-06
9.776575493437531517e-01,9.995208959389111358e-01,5.589149436035921736e-01,9.996722863058267183e-01,4.670466265604730438e+00,4.214753445083801314e-02,6.837137937545776367e-01,9.775573589820659715e-01,9.996846580401351767e-01,9.689882771128584303e-06
9.774571686203786802e-01,9.994913453174656404e-01,5.248235652013397701e-01,9.997539189588879882e-01,4.646675068975642198e+00,4.200031464500367240e-02,6.837722659111022949e-01,9.777577397054403319e-01,9.996857428607680562e-01,9.689882771128584303e-06
9.775573589820659715e-01,9.994278645538279271e-01,5.280809674662254594e-01,9.984960573236678627e-01,4.599615465690254368e+00,4.221508388887981050e-02,6.838437318801879883e-01,9.780583107905019835e-01,9.996855627013597756e-01,9.689882771128584303e-06
9.777577397054403319e-01,9.994403608447809395e-01,5.866425626078373146e-01,9.866239112049461912e-01,4.608483838165880364e+00,4.225347042356848021e-02,6.837794184684753418e-01,9.778579300671275121e-01,9.996868224189755514e-01,9.689882771128584303e-06
